lat,lon,ele,t,timestamp,tracknum
40.796396,-77.871235,398.464,1223604008.0,2008-10-10T04:00:08Z,0
40.796458,-77.871193,398.427,1223604021.0,2008-10-10T04:00:21Z,0
40.796457,-77.871194,398.289,1223604022.0,2008-10-10T04:00:22Z,0
40.796589,-77.871121,398.197,1223604035.0,2008-10-10T04:00:35Z,0
40.796518,-77.871139,398.338,1223604048.0,2008-10-10T04:00:48Z,0
40.796451,-77.871173,398.270,1223604058.0,2008-10-10T04:00:58Z,0
40.796456,-77.871203,398.270,1223604074.0,2008-10-10T04:01:14Z,0
40.796444,-77.871194,398.092,1223604076.0,2008-10-10T04:01:16Z,0
40.796489,-77.871228,398.417,1223604089.0,2008-10-10T04:01:29Z,0
40.796467,-77.871211,398.301,1223604116.0,2008-10-10T04:01:56Z,1
40.796603,-77.871139,398.111,1223604124.0,2008-10-10T04:02:04Z,2
40.796677,-77.871071,398.254,1223604133.0,2008-10-10T04:02:13Z,2
40.796707,-77.870980,398.325,1223604146.0,2008-10-10T04:02:26Z,2
40.796706,-77.870979,398.330,1223604147.0,2008-10-10T04:02:27Z,2
40.796767,-77.871002,398.177,1223604151.0,2008-10-10T04:02:31Z,2
40.796689,-77.871136,398.286,1223604163.0,2008-10-10T04:02:43Z,2
40.796647,-77.871178,398.171,1223604173.0,2008-10-10T04:02:53Z,2
40.796585,-77.871185,398.073,1223604183.0,2008-10-10T04:03:03Z,2
40.796588,-77.871192,398.227,1223604193.0,2008-10-10T04:03:13Z,2
40.796651,-77.871144,398.036,1223604203.0,2008-10-10T04:03:23Z,2
40.796624,-77.871133,398.053,1223604211.0,2008-10-10T04:03:31Z,2
40.796708,-77.871057,398.118,1223604217.0,2008-10-10T04:03:37Z,2
40.796648,-77.871145,377.746,1223666643.0,2008-10-10T21:24:03Z,3
40.796648,-77.871145,380.877,1223666690.0,2008-10-10T21:24:50Z,3
40.796648,-77.871145,380.037,1223666739.0,2008-10-10T21:25:39Z,3
40.809546,-77.902567,383.144,1223666746.0,2008-10-10T21:25:46Z,3
40.809635,-77.903539,386.207,1223666752.0,2008-10-10T21:25:52Z,3
40.809718,-77.904055,387.478,1223666755.0,2008-10-10T21:25:55Z,3
40.809866,-77.904889,389.864,1223666760.0,2008-10-10T21:26:00Z,3
40.810020,-77.905941,393.307,1223666767.0,2008-10-10T21:26:07Z,3
40.810122,-77.906718,396.876,1223666772.0,2008-10-10T21:26:12Z,3
40.810236,-77.907556,400.787,1223666777.0,2008-10-10T21:26:17Z,3
40.810331,-77.908251,403.083,1223666781.0,2008-10-10T21:26:21Z,3
40.810631,-77.910522,405.519,1223666793.0,2008-10-10T21:26:33Z,3
40.810774,-77.912009,402.066,1223666800.0,2008-10-10T21:26:40Z,3
40.810838,-77.912596,400.219,1223666803.0,2008-10-10T21:26:43Z,3
40.810883,-77.913281,396.916,1223666807.0,2008-10-10T21:26:47Z,3
40.810963,-77.913858,393.666,1223666811.0,2008-10-10T21:26:51Z,3
40.810975,-77.914051,392.667,1223666813.0,2008-10-10T21:26:53Z,3
40.811057,-77.914419,390.886,1223666817.0,2008-10-10T21:26:57Z,3
40.810240,-77.914002,388.439,1223666822.0,2008-10-10T21:27:02Z,3
40.810496,-77.915635,392.252,1223666832.0,2008-10-10T21:27:12Z,3
40.810565,-77.916212,396.318,1223666835.0,2008-10-10T21:27:15Z,3
40.810610,-77.916604,399.627,1223666837.0,2008-10-10T21:27:17Z,3
40.810690,-77.917414,404.157,1223666841.0,2008-10-10T21:27:21Z,3
40.810753,-77.918030,407.903,1223666844.0,2008-10-10T21:27:24Z,3
40.810845,-77.918660,412.544,1223666847.0,2008-10-10T21:27:27Z,3
40.810974,-77.919273,416.335,1223666850.0,2008-10-10T21:27:30Z,3
40.811129,-77.919837,418.454,1223666853.0,2008-10-10T21:27:33Z,3
40.811354,-77.920510,417.122,1223666857.0,2008-10-10T21:27:37Z,3
40.811511,-77.920941,414.298,1223666861.0,2008-10-10T21:27:41Z,3
40.811595,-77.921163,412.918,1223666864.0,2008-10-10T21:27:44Z,3
40.811761,-77.921466,411.464,1223666873.0,2008-10-10T21:27:53Z,3
40.811878,-77.921769,410.896,1223666908.0,2008-10-10T21:28:28Z,3
40.812272,-77.922672,410.703,1223666916.0,2008-10-10T21:28:36Z,3
40.812863,-77.923982,414.115,1223666924.0,2008-10-10T21:28:44Z,3
40.813415,-77.925065,417.185,1223666931.0,2008-10-10T21:28:51Z,3
40.813897,-77.925684,420.556,1223666938.0,2008-10-10T21:28:58Z,3
40.814052,-77.925826,421.263,1223666940.0,2008-10-10T21:29:00Z,3
40.814416,-77.926116,423.409,1223666944.0,2008-10-10T21:29:04Z,3
40.815120,-77.926636,426.806,1223666950.0,2008-10-10T21:29:10Z,3
40.816145,-77.927697,427.744,1223666958.0,2008-10-10T21:29:18Z,3
40.816665,-77.928732,424.659,1223666963.0,2008-10-10T21:29:23Z,3
40.816941,-77.929864,420.365,1223666968.0,2008-10-10T21:29:28Z,3
40.817046,-77.930716,416.502,1223666972.0,2008-10-10T21:29:32Z,3
40.817092,-77.931551,413.361,1223666976.0,2008-10-10T21:29:36Z,3
40.817133,-77.932377,410.283,1223666980.0,2008-10-10T21:29:40Z,3
40.817159,-77.933465,406.478,1223666985.0,2008-10-10T21:29:45Z,3
40.817224,-77.934315,403.026,1223666989.0,2008-10-10T21:29:49Z,3
40.817329,-77.935039,399.852,1223666994.0,2008-10-10T21:29:54Z,3
40.817371,-77.935241,399.133,1223666996.0,2008-10-10T21:29:56Z,3
40.817594,-77.936081,395.754,1223667006.0,2008-10-10T21:30:06Z,3
40.817808,-77.936940,392.549,1223667014.0,2008-10-10T21:30:14Z,3
40.817914,-77.937331,390.428,1223667018.0,2008-10-10T21:30:18Z,3
40.818203,-77.938138,387.376,1223667031.0,2008-10-10T21:30:31Z,3
40.818412,-77.938546,385.817,1223667042.0,2008-10-10T21:30:42Z,3
40.818755,-77.938968,385.829,1223667051.0,2008-10-10T21:30:51Z,3
40.819548,-77.939458,386.712,1223667064.0,2008-10-10T21:31:04Z,3
40.820466,-77.939797,383.530,1223667075.0,2008-10-10T21:31:15Z,3
40.820994,-77.940097,380.423,1223667081.0,2008-10-10T21:31:21Z,3
40.821411,-77.940475,377.183,1223667086.0,2008-10-10T21:31:26Z,3
40.821788,-77.940965,373.582,1223667091.0,2008-10-10T21:31:31Z,3
40.822177,-77.941732,369.818,1223667097.0,2008-10-10T21:31:37Z,3
40.822370,-77.942195,366.776,1223667101.0,2008-10-10T21:31:41Z,3
40.822491,-77.942557,364.442,1223667105.0,2008-10-10T21:31:45Z,3
40.822597,-77.942856,362.461,1223667109.0,2008-10-10T21:31:49Z,3
40.822814,-77.943505,359.801,1223667121.0,2008-10-10T21:32:01Z,3
40.823123,-77.944374,357.899,1223667131.0,2008-10-10T21:32:11Z,3
40.823463,-77.945029,358.085,1223667144.0,2008-10-10T21:32:24Z,3
40.824000,-77.945822,360.087,1223667156.0,2008-10-10T21:32:36Z,3
40.824386,-77.946407,363.396,1223667167.0,2008-10-10T21:32:47Z,3
40.824640,-77.946827,366.770,1223667176.0,2008-10-10T21:32:56Z,3
40.824853,-77.947186,369.979,1223667181.0,2008-10-10T21:33:01Z,3
40.825124,-77.947630,373.663,1223667186.0,2008-10-10T21:33:06Z,3
40.825369,-77.948074,377.271,1223667190.0,2008-10-10T21:33:10Z,3
40.825608,-77.948583,380.847,1223667194.0,2008-10-10T21:33:14Z,3
40.825829,-77.949098,384.640,1223667198.0,2008-10-10T21:33:18Z,3
40.826047,-77.949613,388.214,1223667202.0,2008-10-10T21:33:22Z,3
40.826218,-77.950148,392.065,1223667206.0,2008-10-10T21:33:26Z,3
40.826346,-77.950640,395.711,1223667210.0,2008-10-10T21:33:30Z,3
40.826418,-77.951038,399.282,1223667213.0,2008-10-10T21:33:33Z,3
40.826538,-77.951681,403.240,1223667217.0,2008-10-10T21:33:37Z,3
40.826658,-77.952574,406.265,1223667222.0,2008-10-10T21:33:42Z,3
40.826758,-77.954091,403.317,1223667231.0,2008-10-10T21:33:51Z,3
40.826819,-77.955297,399.386,1223667238.0,2008-10-10T21:33:58Z,3
40.826880,-77.956034,395.765,1223667242.0,2008-10-10T21:34:02Z,3
40.826906,-77.956434,394.523,1223667244.0,2008-10-10T21:34:04Z,3
40.827117,-77.958674,395.042,1223667256.0,2008-10-10T21:34:16Z,3
40.827160,-77.958967,394.889,1223667258.0,2008-10-10T21:34:18Z,3
40.827587,-77.960642,396.118,1223667270.0,2008-10-10T21:34:30Z,3
40.828115,-77.961881,398.332,1223667278.0,2008-10-10T21:34:38Z,3
40.828518,-77.962638,401.791,1223667283.0,2008-10-10T21:34:43Z,3
40.828729,-77.963058,405.198,1223667286.0,2008-10-10T21:34:46Z,3
40.829066,-77.963647,409.292,1223667290.0,2008-10-10T21:34:50Z,3
40.829346,-77.964074,412.635,1223667293.0,2008-10-10T21:34:53Z,3
40.829673,-77.964523,415.977,1223667296.0,2008-10-10T21:34:56Z,3
40.829916,-77.964824,419.115,1223667298.0,2008-10-10T21:34:58Z,3
40.830292,-77.965230,422.891,1223667301.0,2008-10-10T21:35:01Z,3
40.830677,-77.965648,427.473,1223667304.0,2008-10-10T21:35:04Z,3
40.831059,-77.966085,431.539,1223667307.0,2008-10-10T21:35:07Z,3
40.831326,-77.966373,434.721,1223667309.0,2008-10-10T21:35:09Z,3
40.831737,-77.966769,439.200,1223667312.0,2008-10-10T21:35:12Z,3
40.832154,-77.967124,443.427,1223667315.0,2008-10-10T21:35:15Z,3
40.832435,-77.967336,446.993,1223667317.0,2008-10-10T21:35:17Z,3
40.832883,-77.967665,451.573,1223667320.0,2008-10-10T21:35:20Z,3
40.833195,-77.967890,455.249,1223667322.0,2008-10-10T21:35:22Z,3
40.833629,-77.968259,459.485,1223667325.0,2008-10-10T21:35:25Z,3
40.834033,-77.968764,463.169,1223667328.0,2008-10-10T21:35:28Z,3
40.834342,-77.969325,466.677,1223667331.0,2008-10-10T21:35:31Z,3
40.834618,-77.970086,470.329,1223667335.0,2008-10-10T21:35:35Z,3
40.834764,-77.970953,472.777,1223667340.0,2008-10-10T21:35:40Z,3
40.834781,-77.971453,474.028,1223667343.0,2008-10-10T21:35:43Z,3
40.834759,-77.974281,475.302,1223667359.0,2008-10-10T21:35:59Z,3
40.834597,-77.976060,472.057,1223667369.0,2008-10-10T21:36:09Z,3
40.834571,-77.976253,471.797,1223667370.0,2008-10-10T21:36:10Z,3
40.834320,-77.977520,467.980,1223667377.0,2008-10-10T21:36:17Z,3
40.834224,-77.977903,466.692,1223667379.0,2008-10-10T21:36:19Z,3
40.834040,-77.978473,463.394,1223667382.0,2008-10-10T21:36:22Z,3
40.833751,-77.979280,459.831,1223667386.0,2008-10-10T21:36:26Z,3
40.833505,-77.979906,456.757,1223667389.0,2008-10-10T21:36:29Z,3
40.833284,-77.980560,453.050,1223667392.0,2008-10-10T21:36:32Z,3
40.833083,-77.981235,449.467,1223667395.0,2008-10-10T21:36:35Z,3
40.832873,-77.981920,446.282,1223667398.0,2008-10-10T21:36:38Z,3
40.832672,-77.982589,442.856,1223667401.0,2008-10-10T21:36:41Z,3
40.832394,-77.983501,439.780,1223667405.0,2008-10-10T21:36:45Z,3
40.832125,-77.984400,436.014,1223667409.0,2008-10-10T21:36:49Z,3
40.831870,-77.985279,432.961,1223667413.0,2008-10-10T21:36:53Z,3
40.831613,-77.986167,429.308,1223667417.0,2008-10-10T21:36:57Z,3
40.831417,-77.986847,426.279,1223667420.0,2008-10-10T21:37:00Z,3
40.831233,-77.987498,423.250,1223667423.0,2008-10-10T21:37:03Z,3
40.831047,-77.988157,419.837,1223667426.0,2008-10-10T21:37:06Z,3
40.830792,-77.989036,415.855,1223667430.0,2008-10-10T21:37:10Z,3
40.830551,-77.989912,412.204,1223667434.0,2008-10-10T21:37:14Z,3
40.830340,-77.990794,408.475,1223667438.0,2008-10-10T21:37:18Z,3
40.830159,-77.991644,404.148,1223667442.0,2008-10-10T21:37:22Z,3
40.830062,-77.992218,400.661,1223667445.0,2008-10-10T21:37:25Z,3
40.829984,-77.992725,396.981,1223667448.0,2008-10-10T21:37:28Z,3
40.829959,-77.992884,396.411,1223667449.0,2008-10-10T21:37:29Z,3
40.829859,-77.993659,392.329,1223667454.0,2008-10-10T21:37:34Z,3
40.829859,-77.993803,391.596,1223667455.0,2008-10-10T21:37:35Z,3
40.829793,-77.994056,390.723,1223667457.0,2008-10-10T21:37:37Z,3
40.829568,-77.995369,386.261,1223667466.0,2008-10-10T21:37:46Z,3
40.829473,-77.995845,382.920,1223667469.0,2008-10-10T21:37:49Z,3
40.829363,-77.996462,379.439,1223667473.0,2008-10-10T21:37:53Z,3
40.829318,-77.996700,378.134,1223667475.0,2008-10-10T21:37:55Z,3
40.829209,-77.997233,374.776,1223667482.0,2008-10-10T21:38:02Z,3
40.829167,-77.997302,374.291,1223667492.0,2008-10-10T21:38:12Z,3
40.829070,-77.997729,371.184,1223667560.0,2008-10-10T21:39:20Z,3
40.829026,-77.997869,370.535,1223667562.0,2008-10-10T21:39:22Z,3
40.828944,-77.998225,368.914,1223667566.0,2008-10-10T21:39:26Z,3
40.828819,-77.998790,366.486,1223667571.0,2008-10-10T21:39:31Z,3
40.828658,-77.999527,363.080,1223667578.0,2008-10-10T21:39:38Z,3
40.828499,-78.000182,359.908,1223667586.0,2008-10-10T21:39:46Z,3
40.828413,-78.000632,357.939,1223667592.0,2008-10-10T21:39:52Z,3
40.828371,-78.000929,356.919,1223667595.0,2008-10-10T21:39:55Z,3
40.828344,-78.001155,355.940,1223667597.0,2008-10-10T21:39:57Z,3
40.828192,-78.001847,352.031,1223667604.0,2008-10-10T21:40:04Z,3
40.828174,-78.001920,351.960,1223667605.0,2008-10-10T21:40:05Z,3
40.828126,-78.002406,349.252,1223667615.0,2008-10-10T21:40:15Z,3
40.828127,-78.002450,348.725,1223667622.0,2008-10-10T21:40:22Z,3
40.828098,-78.002727,347.962,1223667635.0,2008-10-10T21:40:35Z,3
40.828082,-78.002836,347.869,1223667656.0,2008-10-10T21:40:56Z,3
40.828076,-78.003094,346.587,1223667667.0,2008-10-10T21:41:07Z,3
40.828102,-78.003293,345.884,1223667680.0,2008-10-10T21:41:20Z,3
40.828083,-78.003564,344.609,1223667685.0,2008-10-10T21:41:25Z,3
40.828051,-78.003766,343.259,1223667688.0,2008-10-10T21:41:28Z,3
40.828018,-78.004170,341.356,1223667692.0,2008-10-10T21:41:32Z,3
40.827970,-78.004621,338.289,1223667696.0,2008-10-10T21:41:36Z,3
40.827899,-78.004996,335.750,1223667701.0,2008-10-10T21:41:41Z,3
40.827820,-78.005384,332.893,1223667708.0,2008-10-10T21:41:48Z,3
40.827769,-78.005642,330.980,1223667712.0,2008-10-10T21:41:52Z,3
40.827740,-78.005768,330.250,1223667714.0,2008-10-10T21:41:54Z,3
40.827689,-78.006404,327.004,1223667721.0,2008-10-10T21:42:01Z,3
40.827672,-78.006674,325.472,1223667724.0,2008-10-10T21:42:04Z,3
40.827674,-78.007054,323.571,1223667732.0,2008-10-10T21:42:12Z,3
40.827624,-78.007496,321.527,1223667743.0,2008-10-10T21:42:23Z,3
40.827533,-78.008326,318.307,1223667754.0,2008-10-10T21:42:34Z,3
40.827450,-78.009045,315.095,1223667761.0,2008-10-10T21:42:41Z,3
40.827373,-78.009827,311.528,1223667772.0,2008-10-10T21:42:52Z,3
40.827308,-78.010655,308.003,1223667781.0,2008-10-10T21:43:01Z,3
40.827296,-78.011267,305.170,1223667791.0,2008-10-10T21:43:11Z,3
40.827440,-78.012111,302.040,1223667802.0,2008-10-10T21:43:22Z,3
40.827872,-78.013253,298.988,1223667816.0,2008-10-10T21:43:36Z,3
40.828527,-78.014655,296.335,1223667834.0,2008-10-10T21:43:54Z,3
40.828976,-78.015580,294.460,1223667852.0,2008-10-10T21:44:12Z,3
40.829463,-78.016547,292.162,1223667870.0,2008-10-10T21:44:30Z,3
40.829697,-78.017025,291.387,1223667885.0,2008-10-10T21:44:45Z,3
40.829885,-78.017645,289.993,1223667901.0,2008-10-10T21:45:01Z,3
40.829906,-78.018118,289.240,1223667914.0,2008-10-10T21:45:14Z,3
40.829823,-78.018751,288.458,1223667928.0,2008-10-10T21:45:28Z,3
40.829635,-78.019216,288.052,1223667937.0,2008-10-10T21:45:37Z,3
40.828863,-78.019681,286.984,1223667949.0,2008-10-10T21:45:49Z,3
40.827919,-78.020045,286.316,1223667962.0,2008-10-10T21:46:02Z,3
40.827753,-78.020154,286.595,1223667965.0,2008-10-10T21:46:05Z,3
40.827221,-78.020837,287.129,1223667979.0,2008-10-10T21:46:19Z,3
40.826797,-78.021497,287.924,1223667994.0,2008-10-10T21:46:34Z,3
40.826423,-78.022046,288.119,1223668010.0,2008-10-10T21:46:50Z,3
40.826182,-78.022425,287.970,1223668027.0,2008-10-10T21:47:07Z,3
40.825871,-78.022987,287.974,1223668040.0,2008-10-10T21:47:20Z,3
40.825078,-78.024149,287.369,1223668056.0,2008-10-10T21:47:36Z,3
40.824700,-78.024834,287.061,1223668068.0,2008-10-10T21:47:48Z,3
40.824401,-78.025314,287.776,1223668078.0,2008-10-10T21:47:58Z,3
40.823788,-78.026250,289.077,1223668088.0,2008-10-10T21:48:08Z,3
40.823100,-78.027322,289.724,1223668101.0,2008-10-10T21:48:21Z,3
40.822430,-78.028207,290.133,1223668115.0,2008-10-10T21:48:35Z,3
40.821917,-78.028769,290.056,1223668122.0,2008-10-10T21:48:42Z,3
40.820832,-78.029855,289.751,1223668135.0,2008-10-10T21:48:55Z,3
40.819738,-78.031118,291.035,1223668146.0,2008-10-10T21:49:06Z,3
40.818803,-78.032209,291.409,1223668155.0,2008-10-10T21:49:15Z,3
40.818513,-78.032481,291.838,1223668162.0,2008-10-10T21:49:22Z,3
40.818221,-78.032844,292.370,1223668173.0,2008-10-10T21:49:33Z,3
40.818078,-78.033043,292.493,1223668176.0,2008-10-10T21:49:36Z,3
40.817092,-78.034130,293.107,1223668190.0,2008-10-10T21:49:50Z,3
40.816364,-78.034969,293.772,1223668203.0,2008-10-10T21:50:03Z,3
40.815484,-78.035948,294.711,1223668213.0,2008-10-10T21:50:13Z,3
40.814245,-78.037309,295.487,1223668226.0,2008-10-10T21:50:26Z,3
40.813268,-78.038802,295.822,1223668240.0,2008-10-10T21:50:40Z,3
40.812261,-78.040324,296.412,1223668257.0,2008-10-10T21:50:57Z,3
40.811163,-78.041783,297.382,1223668275.0,2008-10-10T21:51:15Z,3
40.810293,-78.042789,298.089,1223668289.0,2008-10-10T21:51:29Z,3
40.809118,-78.044065,299.078,1223668302.0,2008-10-10T21:51:42Z,3
40.808330,-78.044892,299.353,1223668312.0,2008-10-10T21:51:52Z,3
40.807142,-78.046213,300.433,1223668325.0,2008-10-10T21:52:05Z,3
40.805529,-78.047945,301.804,1223668341.0,2008-10-10T21:52:21Z,3
