lat,lon,ele,t,timestamp,tracknum
42.446395,-76.493144,151.751,1224274321.0,2008-10-17T22:12:01Z,0
33.430438,-112.045864,151.978,1224274447.0,2008-10-17T22:14:07Z,1
33.430433,-112.045869,155.705,1224274452.0,2008-10-17T22:14:12Z,1
33.430418,-112.045889,159.680,1224274453.0,2008-10-17T22:14:13Z,1
33.430403,-112.045897,163.331,1224274454.0,2008-10-17T22:14:14Z,1
33.430380,-112.045908,166.931,1224274455.0,2008-10-17T22:14:15Z,1
33.430358,-112.045916,170.260,1224274456.0,2008-10-17T22:14:16Z,1
33.430355,-112.045929,173.660,1224274457.0,2008-10-17T22:14:17Z,1
33.430339,-112.045946,177.030,1224274458.0,2008-10-17T22:14:18Z,1
33.430336,-112.045945,180.550,1224274459.0,2008-10-17T22:14:19Z,1
33.430322,-112.045961,186.649,1224274461.0,2008-10-17T22:14:21Z,1
33.430320,-112.045966,189.658,1224274462.0,2008-10-17T22:14:22Z,1
33.430316,-112.045962,195.313,1224274464.0,2008-10-17T22:14:24Z,1
33.430318,-112.045949,200.736,1224274466.0,2008-10-17T22:14:26Z,1
33.430331,-112.045931,205.651,1224274468.0,2008-10-17T22:14:28Z,1
33.430350,-112.045920,210.601,1224274470.0,2008-10-17T22:14:30Z,1
33.430357,-112.045900,215.434,1224274472.0,2008-10-17T22:14:32Z,1
33.430398,-112.045869,219.762,1224274474.0,2008-10-17T22:14:34Z,1
33.430397,-112.045800,222.172,1224274476.0,2008-10-17T22:14:36Z,1
33.430442,-112.045802,226.764,1224274479.0,2008-10-17T22:14:39Z,1
33.430453,-112.045791,230.686,1224274481.0,2008-10-17T22:14:41Z,1
33.430455,-112.045789,234.688,1224274483.0,2008-10-17T22:14:43Z,1
33.430456,-112.045786,238.346,1224274485.0,2008-10-17T22:14:45Z,1
33.430457,-112.045783,241.862,1224274487.0,2008-10-17T22:14:47Z,1
33.430460,-112.045778,245.156,1224274489.0,2008-10-17T22:14:49Z,1
33.430462,-112.045772,249.496,1224274492.0,2008-10-17T22:14:52Z,1
33.430463,-112.045770,249.599,1224274493.0,2008-10-17T22:14:53Z,1
33.430467,-112.045764,253.459,1224274498.0,2008-10-17T22:14:58Z,1
33.430468,-112.045764,257.082,1224274501.0,2008-10-17T22:15:01Z,1
33.430463,-112.045773,260.233,1224274504.0,2008-10-17T22:15:04Z,1
33.430459,-112.045785,263.437,1224274507.0,2008-10-17T22:15:07Z,1
33.430458,-112.045790,266.866,1224274511.0,2008-10-17T22:15:11Z,1
33.430458,-112.045812,269.890,1224274515.0,2008-10-17T22:15:15Z,1
33.430454,-112.045835,273.039,1224274520.0,2008-10-17T22:15:20Z,1
33.430450,-112.045845,276.120,1224274526.0,2008-10-17T22:15:26Z,1
33.430446,-112.045869,279.291,1224274535.0,2008-10-17T22:15:35Z,1
33.430444,-112.045870,282.378,1224274547.0,2008-10-17T22:15:47Z,1
33.430435,-112.046001,285.385,1224274598.0,2008-10-17T22:16:38Z,1
33.430381,-112.046048,282.212,1224274679.0,2008-10-17T22:17:59Z,1
33.430498,-112.045936,278.917,1224274692.0,2008-10-17T22:18:12Z,1
33.431002,-112.045053,277.543,1224274721.0,2008-10-17T22:18:41Z,1
33.430102,-112.044965,279.746,1224274752.0,2008-10-17T22:19:12Z,1
33.429404,-112.044883,281.384,1224274782.0,2008-10-17T22:19:42Z,1
33.428964,-112.044837,282.897,1224274814.0,2008-10-17T22:20:14Z,1
33.428776,-112.044833,283.728,1224274855.0,2008-10-17T22:20:55Z,1
33.428619,-112.044980,284.567,1224274872.0,2008-10-17T22:21:12Z,1
33.428662,-112.045012,285.995,1224274899.0,2008-10-17T22:21:39Z,1
33.428847,-112.045057,286.461,1224274922.0,2008-10-17T22:22:02Z,1
33.429091,-112.045138,287.229,1224274948.0,2008-10-17T22:22:28Z,1
33.429021,-112.045002,287.994,1224274976.0,2008-10-17T22:22:56Z,1
33.428975,-112.044885,288.414,1224275005.0,2008-10-17T22:23:25Z,1
33.428937,-112.044901,288.972,1224275031.0,2008-10-17T22:23:51Z,1
33.429096,-112.045132,289.712,1224275059.0,2008-10-17T22:24:19Z,1
33.429081,-112.045153,289.830,1224275061.0,2008-10-17T22:24:21Z,1
33.429103,-112.045222,289.953,1224275074.0,2008-10-17T22:24:34Z,1
33.429254,-112.044961,290.393,1224275106.0,2008-10-17T22:25:06Z,1
33.429040,-112.045206,290.420,1224275136.0,2008-10-17T22:25:36Z,1
33.429119,-112.045379,290.703,1224275177.0,2008-10-17T22:26:17Z,1
33.429212,-112.045262,290.488,1224275196.0,2008-10-17T22:26:36Z,1
33.429256,-112.044931,289.861,1224275250.0,2008-10-17T22:27:30Z,1
33.429342,-112.044726,289.816,1224275298.0,2008-10-17T22:28:18Z,1
33.429438,-112.045054,290.147,1224275331.0,2008-10-17T22:28:51Z,1
33.429316,-112.045294,289.638,1224275356.0,2008-10-17T22:29:16Z,1
33.430017,-112.044560,288.466,1224275554.0,2008-10-17T22:32:34Z,1
33.430237,-112.044916,287.955,1224275593.0,2008-10-17T22:33:13Z,1
33.430168,-112.044803,288.604,1224275611.0,2008-10-17T22:33:31Z,1
33.430013,-112.044652,288.361,1224275616.0,2008-10-17T22:33:36Z,1
33.430009,-112.044492,288.489,1224275620.0,2008-10-17T22:33:40Z,1
33.429838,-112.044237,288.806,1224275633.0,2008-10-17T22:33:53Z,1
33.429785,-112.044280,288.547,1224275646.0,2008-10-17T22:34:06Z,1
33.429393,-112.044572,288.682,1224275668.0,2008-10-17T22:34:28Z,1
33.429040,-112.044994,289.189,1224275692.0,2008-10-17T22:34:52Z,1
33.428785,-112.045119,288.941,1224275727.0,2008-10-17T22:35:27Z,1
33.429057,-112.044808,289.741,1224275762.0,2008-10-17T22:36:02Z,1
33.428902,-112.044930,290.021,1224275795.0,2008-10-17T22:36:35Z,1
33.429018,-112.044948,289.599,1224275825.0,2008-10-17T22:37:05Z,1
33.429176,-112.044945,290.347,1224275858.0,2008-10-17T22:37:38Z,1
33.429464,-112.045069,293.503,1224275993.0,2008-10-17T22:39:53Z,1
33.429416,-112.045033,296.539,1224276102.0,2008-10-17T22:41:42Z,1
33.429385,-112.045093,299.606,1224276190.0,2008-10-17T22:43:10Z,1
33.429374,-112.045045,300.638,1224276238.0,2008-10-17T22:43:58Z,1
33.429540,-112.044561,303.803,1224276317.0,2008-10-17T22:45:17Z,1
33.429548,-112.044279,303.967,1224276326.0,2008-10-17T22:45:26Z,1
33.429539,-112.044139,304.327,1224276330.0,2008-10-17T22:45:30Z,1
33.430194,-112.042978,304.171,1224276334.0,2008-10-17T22:45:34Z,1
33.429965,-112.043176,304.358,1224276350.0,2008-10-17T22:45:50Z,1
33.429905,-112.043190,303.696,1224276356.0,2008-10-17T22:45:56Z,1
33.429454,-112.042933,305.226,1224276364.0,2008-10-17T22:46:04Z,1
33.429438,-112.042561,303.701,1224276373.0,2008-10-17T22:46:13Z,1
33.429937,-112.042590,304.368,1224276382.0,2008-10-17T22:46:22Z,1
33.430634,-112.042563,303.647,1224276392.0,2008-10-17T22:46:32Z,1
33.430736,-112.042540,303.895,1224276394.0,2008-10-17T22:46:34Z,1
33.431368,-112.042092,303.797,1224276407.0,2008-10-17T22:46:47Z,1
33.431476,-112.041997,302.645,1224276415.0,2008-10-17T22:46:55Z,1
33.431510,-112.041945,303.941,1224276452.0,2008-10-17T22:47:32Z,1
33.431389,-112.041318,306.735,1224276460.0,2008-10-17T22:47:40Z,1
33.431317,-112.039950,308.061,1224276471.0,2008-10-17T22:47:51Z,1
33.431309,-112.037811,308.845,1224276486.0,2008-10-17T22:48:06Z,1
33.431322,-112.036391,308.859,1224276495.0,2008-10-17T22:48:15Z,1
33.431391,-112.035332,305.960,1224276505.0,2008-10-17T22:48:25Z,1
33.431377,-112.035204,304.615,1224276512.0,2008-10-17T22:48:32Z,1
33.431387,-112.035000,305.568,1224276558.0,2008-10-17T22:49:18Z,1
33.431625,-112.034621,306.668,1224276565.0,2008-10-17T22:49:25Z,1
33.431805,-112.034611,307.224,1224276567.0,2008-10-17T22:49:27Z,1
33.433135,-112.034612,309.971,1224276577.0,2008-10-17T22:49:37Z,1
33.435120,-112.034612,309.366,1224276591.0,2008-10-17T22:49:51Z,1
33.436180,-112.034659,307.384,1224276601.0,2008-10-17T22:50:01Z,1
33.436590,-112.034673,306.044,1224276609.0,2008-10-17T22:50:09Z,1
33.436665,-112.034686,307.478,1224276649.0,2008-10-17T22:50:49Z,1
33.436881,-112.035051,307.909,1224276655.0,2008-10-17T22:50:55Z,1
33.436849,-112.036062,310.120,1224276663.0,2008-10-17T22:51:03Z,1
33.436841,-112.036689,307.453,1224276668.0,2008-10-17T22:51:08Z,1
33.436826,-112.036768,306.610,1224276673.0,2008-10-17T22:51:13Z,1
33.436828,-112.036842,307.207,1224276699.0,2008-10-17T22:51:39Z,1
33.436865,-112.037196,308.409,1224276704.0,2008-10-17T22:51:44Z,1
33.436878,-112.038760,310.993,1224276714.0,2008-10-17T22:51:54Z,1
33.436901,-112.041591,309.076,1224276732.0,2008-10-17T22:52:12Z,1
33.436933,-112.042697,307.550,1224276742.0,2008-10-17T22:52:22Z,1
33.436906,-112.042878,306.755,1224276749.0,2008-10-17T22:52:29Z,1
33.436905,-112.042882,306.729,1224276761.0,2008-10-17T22:52:41Z,1
33.436928,-112.043338,307.882,1224276768.0,2008-10-17T22:52:48Z,1
33.436920,-112.044780,309.152,1224276780.0,2008-10-17T22:53:00Z,1
33.436924,-112.046686,308.982,1224276793.0,2008-10-17T22:53:13Z,1
33.436933,-112.047289,307.272,1224276800.0,2008-10-17T22:53:20Z,1
33.436944,-112.047575,307.661,1224276810.0,2008-10-17T22:53:30Z,1
